title,release_year,popularity
Reservation Road,2007,4.368639
Gone Baby Gone,2007,6.148516
The Comebacks,2007,3.324966
Weirdsville,2007,1.817658
The Dog Problem,2006,1.852095
Relative Strangers,2006,2.219063
Alien Autopsy,2006,11.409916
Straightheads,2007,5.112618
Climates,2006,2.145564
The Assassination of Jesse James by the Coward Robert Ford,2007,10.111313
Chronicle of a Summer,1961,0.405373
The Breaking Point,1950,1.826074
The Nanny,1965,1.433802
10th & Wolf,2006,3.034823
Beaufort,2007,2.449338
Civic Duty,2006,1.321251
The Killing Floor,2007,1.604539
Irina Palm,2007,2.350677
I'm Reed Fish,2007,3.305844
Between Heaven and Hell,1956,0.866993
The Final Season,2007,1.053739
Persepolis,2007,9.537501
Control,2007,8.00969
The Jane Austen Book Club,2007,10.061477
...And the Pursuit of Happiness,1986,0.139649
Frost Bite,2006,2.068292
Jonny Vang,2003,0.195557
Graveyard of Honor,2002,1.955441
"Wood & Stock: Sexo, Orégano e Rock'n'Roll",2006,0.003852
Fugitive Pieces,2007,1.048087
Outlaw,2007,2.719018
Les Bonnes Femmes,1960,0.696824
The Last Winter,2006,4.320642
Silk,2007,4.193073
"Mary, Queen of Scots",1971,5.143399
Can't Help Singing,1944,0.2644
I Want Someone to Eat Cheese With,2006,1.270102
Manufacturing Dissent,2007,0.259428
Black Sheep,2006,7.434577
The Edge of Heaven,2007,10.083019
Why Did I Get Married?,2007,2.016044
Saw IV,2007,12.233863
My Mom's New Boyfriend,2008,3.70379
For the Bible Tells Me So,2007,1.032566
Gemini,1999,2.108623
The Monster Walks,1932,0.136451
Scum,1979,3.413463
Return to the 36th Chamber,1980,2.609107
Full of It,2007,5.569036
The Sea Wolf,1941,0.682129
Valhalla,1986,1.588153
The City of Violence,2006,8.907871
My Kid Could Paint That,2007,1.258634
"Dawn Breaks, Which Is No Small Thing",1989,1.197692
Secret Sunshine,2007,2.899364
The Reckless Moment,1949,1.588895
Elite Squad,2007,10.759577
The Year My Parents Went On Vacation,2006,1.120365
King of California,2007,13.088825
Martian Child,2007,5.038252
Flight of the Living Dead: Outbreak on a Plane,2007,1.944796
Last Hero in China,1993,1.567115
All Souls Day: Dia de los Muertos,2005,0.826307
Decoys,2004,2.855757
Chilly Scenes of Winter,1979,0.009192
American Gangster,2007,9.644542
Bee Movie,2007,8.774374
Citizen Dog,2004,1.147208
Before the Devil Knows You're Dead,2007,9.309967
The Diving Bell and the Butterfly,2007,11.090265
No Country for Old Men,2007,15.565484
Ripley Under Ground,2005,2.591725
Be Kind Rewind,2008,4.848692
Itty Bitty Titty Committee,2007,1.833892
Crazy Love,2007,0.614455
The Fugitive,1947,0.462747
Azur & Asmar: The Princes' Quest,2006,5.235633
August Rush,2007,8.874048
Space Is the Place,1974,0.004763
The Dawn Rider,1935,1.228535
The Desperate Hours,1955,10.160986
"You, the Living",2007,3.253596
The Man from Earth,2007,9.29906
No Mercy for the Rude,2006,1.486349
Hellfighters,1968,2.332425
Lions for Lambs,2007,5.80986
Fred Claus,2007,5.502098
Beowulf,2007,9.951195
Mr. Magorium's Wonder Emporium,2007,8.696467
Love in the Time of Cholera,2007,5.20735
Southland Tales,2006,6.242588
Ever Since the World Ended,2001,0.347644
The American Soldier,1970,0.923108
An Evening with Kevin Smith 2: Evening Harder,2006,5.270747
Kansas City Confidential,1952,1.7951
Harrison Bergeron,1995,1.42682
5ive Girls,2006,3.148351
Rails & Ties,2007,7.625656
Darfur Now,2007,0.894568
Heavens Fall,2006,0.527074
I Served the King of England,2006,1.739765
Texas Terror,1935,1.464799
Murder Party,2007,2.72115
Smiley Face,2007,3.799281
12,2007,6.975759
XXY,2007,3.420817
The Steel Helmet,1951,5.112386
Endgame: Blueprint for Global Enslavement,2007,0.90203
Blame It on Fidel!,2006,1.871922
The Mist,2007,8.435642
Enchanted,2007,11.447798
Hitman,2007,13.765241
This Christmas,2007,2.501209
P2,2007,9.276709
Om Shanti Om,2007,4.384156
Awake,2007,7.076062
The Golden Compass,2007,11.481379
I Am Legend,2007,11.379355
Alvin and the Chipmunks,2007,11.805233
Futurama: Bender's Big Score,2007,5.32979
Symbiopsychotaxiplasm: Take One,1968,0.697838
Margot at the Wedding,2007,9.374829
I'm Not There.,2007,9.351557
Beyond The Law,1992,3.968731
The Shepherd of the Hills,1941,0.977858
As Far As My Feet Will Carry Me,2001,1.893561
The Savages,2007,4.546164
Wrong Turn 2: Dead End,2007,16.34615
The Orphanage,2007,16.213592
That Hamilton Woman,1941,1.706833
Juno,2007,11.791591
Goodbye Bafana,2007,10.480169
Tokyo Twilight,1957,1.112972
Maxed Out,2006,0.682081
My Blueberry Nights,2007,11.119593
The Swimming Pool,1969,3.303818
Cake,2005,14.571699
Day of the Dead 2: Contagium,2005,1.343377
Ma Mère,2004,2.934065
Noise,2004,0.039073
Party Monster: The Shockumentary,1998,0.626864
Return to Sender,2004,2.463468
"Buy the Ticket, Take the Ride",2006,1.348899
Starting Out in the Evening,2007,1.161496
Redacted,2007,3.494388
Suicide Killers,2006,0.038824
The Devil Came on Horseback,2007,0.431719
All Passion Spent,1986,0.489913
The Treatment,2006,2.78291
10 Questions for the Dalai Lama,2006,0.721105
Helvetica,2007,4.776619
Mary,2005,0.953421
Journey from the Fall,2006,0.044561
The War on Democracy,2007,1.039916
The Bucket List,2007,9.070643
Fall from Grace,2007,0.411575
Between Two Worlds,1944,10.138589
The Kite Runner,2007,5.970067
Sex and Fury,1973,2.647596
Regular Lovers,2005,0.913632
Allegro,2005,0.462846
The Deaths of Ian Stone,2007,6.86365
Commune,2005,0.301732
Robin Hood,1922,0.611926
Train Man,2005,0.703244
Butterfly on a Wheel,2007,8.809053
Seduced and Abandoned,1964,2.285155
The Go-Getter,2007,4.555069
The Hamiltons,2006,6.47037
Close My Eyes,1991,1.404434
The Flock,2007,11.635191
The Maidens' Conspiracy,2006,2.282189
Wristcutters: A Love Story,2006,5.213094
Vitus,2006,2.233166
Joe and Max,2002,1.669115
Longford,2006,5.044132
The Big Bad Swim,2006,1.231994
Sweeney Todd: The Demon Barber of Fleet Street,2007,10.038401
National Treasure: Book of Secrets,2007,12.854373
I Don't Want to Sleep Alone,2006,0.889404
There Will Be Blood,2007,8.200627
W.R. - Mysteries of the Organism,1971,1.721716
Charlie Wilson's War,2007,9.979162
The Train Robbers,1973,5.077346
Aliens vs Predator: Requiem,2007,10.793324
Walk Hard: The Dewey Cox Story,2007,7.219935
Pledge This!,2006,9.867616
As You Like It,2006,2.918684
Rabbit Without Ears,2007,6.370074
Ricochet,1991,5.462639
Drained,2006,0.623789
Chicks With Sticks,2005,0.373488
The Great Debaters,2007,8.735448
Mongolian Ping Pong,2005,0.221652
Dedication,2007,2.082066
The Water Horse,2007,5.083211
Battlestar Galactica: Razor,2007,4.944294
The Mission,1999,1.531916
P.S. I Love You,2007,10.304881
The Perfect Holiday,2007,1.380701
27 Dresses,2008,10.342202
Savages,1972,0.417636
The Mad Magician,1954,1.640884
Nanking,2007,2.00717
The Pumpkin Eater,1964,0.442331
Things I Never Told You,1996,0.485874
Killing Words,2003,0.820094
Lavoura Arcaica,2001,0.652255
Santa Claus Conquers the Martians,1964,1.66793
Two Sons of Francisco,2005,1.96214
Equinox Flower,1958,1.453332
Cassandra's Dream,2007,6.062873
10.5: Apocalypse,2006,2.80335
The Mostly Unfabulous Social Life of Ethan Green,2005,0.767631
Taare Zameen Par,2007,6.093304
Lemonade Joe,1964,1.112431
Dragon Wars: D-War,2007,6.280906
LOL,2006,0.630599
The Band's Visit,2007,9.410107
In Between Days,2007,0.827035
[REC],2007,8.504511
.45,2006,9.785051
And Soon the Darkness,1970,1.306094
God Save the King,2005,0.635704
In the Name of the King: A Dungeon Siege Tale,2007,6.502566
Flawless,2007,6.496913
Live-In Maid,2004,0.9422
Along the Ridge,2006,0.868057
Cloverfield,2008,12.868098
Mad Money,2008,5.297017
The Detonator,2006,2.306707
Trade,2007,13.033004
Cleaner,2007,8.351152
"Rachel, Rachel",1968,1.464778
Hatchet,2006,8.956081
Blonde Ambition,2007,2.546359
Welcome to L.A.,1976,1.011199
Timber Falls,2007,2.304122
The Sensation Of Sight,2006,0.292292
Arranged,2007,1.062884
He Was a Quiet Man,2007,4.176044
Viva Villa!,1934,0.331916
The Return of Doctor X,1939,0.668053
The Cheyenne Social Club,1970,2.506287
"Laugh, Clown, Laugh",1928,0.815852
The Iron Horse,1924,0.990037
Just Pals,1920,0.126531
3 Bad Men,1926,0.970037
Heaven and Earth,1990,0.142154
Cat Soup,2001,0.581091
The Girl Who Leapt Through Time,2006,12.430158
Sex and Breakfast,2007,0.792998
What?,1972,1.338179
One Missed Call,2008,11.104479
First Sunday,2008,7.383961
Untraceable,2008,7.85217
Rambo,2008,9.91556
How She Move,2008,0.868266
Meet the Spartans,2008,6.416753
The Eye,2008,8.233662
Strange Wilderness,2008,5.024661
Over Her Dead Body,2008,5.478127
Fallen Art,2004,0.481611
Kings of the Road,1976,6.008315
The Signal,2007,11.329733
Hellboy II: The Golden Army,2008,11.928661
The Green Man,1956,0.308907
Ira & Abby,2006,1.238213
In Bruges,2008,9.895652
The Shoes of the Fisherman,1968,1.795249
That Man from Rio,1964,2.789067
"Clean, Shaven",1993,3.143971
À nos amours,1983,3.609326
Thunder Rock,1942,0.225312
Bamako,2006,0.367324
World on a Wire,1973,5.168563
The Bottom of the Sea,2003,0.302424
Cazuza: Time Doesn't Stop,2004,1.519792
Future by Design,2006,0.259383
Caramel,2007,4.882962
Poor Boy's Game,2007,1.694417
Operation Homecoming: Writing the Wartime Experience,2007,0.0391
Rise of the Footsoldier,2007,11.397219
Joe Strummer: The Future Is Unwritten,2007,2.388657
Canvas,2006,1.130269
The Count of Monte Cristo,1934,0.573468
Wedding Daze,2006,5.847729
The Prisoner of Shark Island,1936,3.16183
Dark Angel,1990,7.958502
Teeth,2007,6.523545
Crime Zone,1989,0.015817
Visiting Hours,1982,2.544855
"Big Bang Love, Juvenile A",2006,1.521943
Noriko's Dinner Table,2005,1.326198
Welcome Home Roscoe Jenkins,2008,4.386145
Fool's Gold,2008,9.4548
The Great Lie,1941,2.326138
Blue State,2007,5.015328
U2 3D,2007,0.900864
Deep Water,2006,6.198833
The Art of Negative Thinking,2006,1.170779
In Which We Serve,1942,0.861823
The Motel,2005,0.275344
Hunger,1966,0.47293
The Shout,1978,4.906256
Jumper,2008,11.03897
It's a Free World...,2007,1.116784
Already Dead,2007,0.883553
"Definitely, Maybe",2008,12.553657
I Live in Fear,1955,1.645971
Four Sons,1928,0.320026
The Air I Breathe,2007,8.876157
Hangman's House,1928,0.179627
Street Thief,2006,0.727965
The 10th District Court: Moments of Trial,2004,0.636021
Vantage Point,2008,7.001645
The Spiderwick Chronicles,2008,11.133784
Step Up 2: The Streets,2008,7.667579
Jodhaa Akbar,2008,12.237488
Born Reckless,1930,0.365704
Il Mare,2000,2.816928
Up the River,1930,0.505703
Great World of Sound,2007,0.3097
Witless Protection,2008,8.655423
The Other Boleyn Girl,2008,9.778826
Semi-Pro,2008,6.733237
"Run, Fatboy, Run",2007,11.840495
Crying Out Love in the Center of the World,2004,1.298809
Seas Beneath,1931,0.081761
Please Vote for Me,2007,0.171225
Taxi to the Dark Side,2007,6.415898
Out of the Blue,2006,1.020201
The Method,2005,3.049732
Which Way Is Up?,1977,1.802461
Grace is Gone,2007,4.022198
The Marksman,2005,6.281762
Gran Paradiso,2000,0.001177
Keeper of the Flame,1943,0.67635
The Emperor Waltz,1948,1.300086
Descent,2007,2.703952
College Road Trip,2008,6.640014
"10,000 BC",2008,13.99377
The Bank Job,2008,8.732701
Doomsday,2008,13.436536
Horton Hears a Who!,2008,8.326699
Funny Games,2007,6.841586
The Counterfeiters,2007,9.637382
Mongol: The Rise of Genghis Khan,2007,6.375447
War Dance,2007,1.187409
The Love Guru,2008,6.258666
VeggieTales: The Pirates Who Don't Do Anything,2008,2.059236
Diary of the Dead,2007,12.001324
Hallam Foe,2007,8.762536
Penelope,2006,13.442999
City of Men,2007,3.527212
Chicago 10,2007,1.165384
"Romulus, My Father",2007,1.09486
The Woman in White,1948,0.550873
Zeitgeist,2007,4.777597
Terkel in Trouble,2004,2.213166
Jellyfish,2007,0.750591
Justice League: The New Frontier,2008,7.031719
The District,2004,1.321777
The Hottest State,2006,0.97551
Then She Found Me,2007,4.536658
The Naked Island,1960,1.771462
Sigur Rós: Heima,2007,1.646559
What Just Happened,2008,10.510245
A Little Trip to Heaven,2005,2.16269
Downhill Racer,1969,2.550124
Saving Sarah Cain,2007,0.717755
Return of the Living Dead 3,1993,9.796755
Miss Pettigrew Lives for a Day,2008,5.056926
Snow Angels,2008,5.080935
Married Life,2007,2.381704
Believers,2007,2.209294
Sun Valley Serenade,1941,0.77811
Mala Noche,1986,2.916721
On the Outs,2004,0.254917
Stupid Boy,2004,0.744643
The Class,2007,4.124123
The Dark Knight,2008,123.167259
Doctor Bull,1933,0.418583
Made in U.S.A,1966,1.208341
Restless Natives,1985,0.953686
Quiet City,2007,0.404753
Phar Lap,1983,0.709445
51 Birch Street,2006,0.228169
Black Dawn,2005,9.989719
The Hammer,2007,1.46346
Never Back Down,2008,14.753931
Terror's Advocate,2007,1.33924
9 Star Hotel,2007,0.003741
Napoleon,1927,1.742727
CJ7,2008,5.917685
Drillbit Taylor,2008,7.855932
Dead Awake,2001,0.407369
Under the Same Moon,2008,2.410635
Tropical Malady,2005,1.42333
Slipstream,2007,10.627974
Terror of Mechagodzilla,1975,2.168262
The Smiling Lieutenant,1931,1.209386
Alatriste,2006,5.035414
Joysticks,1983,2.290725
Spirit Trap,2005,1.099967
The Promised Land,1975,0.902102
Youth Without Youth,2007,3.934387
Khadak,2006,0.521339
21,2008,8.33756
Smart People,2008,3.756539
Pierrepoint: The Last Hangman,2005,1.987406
The Hawk Is Dying,2007,0.209747
Le Bal,1983,0.674605
The Gymnast,2006,0.618117
The Shepherd: Border Patrol,2008,3.330171
Leatherheads,2008,9.37102
Assembly,2007,7.404835
Why Not?,1981,0.41307
Pirates,1986,3.916952
Zebraman,2004,1.184277
Marketa Lazarová,1967,2.484463
Stop-Loss,2008,5.430566
Shine a Light,2008,2.43629
Dark Matter,2007,1.948537
The Business of Being Born,2008,1.057283
Black Peter,1964,0.953547
The Aerial,2007,1.59064
Chan Is Missing,1982,0.506267
Close to Home,2005,0.370231
White Palms,2006,0.550164
Saawariya,2007,1.859399
Julia,2008,2.002032
I Always Wanted to Be a Gangster,2008,1.839285
Just Anybody,2008,0.238914
The Pope's Toilet,2007,1.589157
Inside,2007,8.159445
Nim's Island,2008,7.558125
The Ruins,2008,7.192452
Joy Division,2007,1.394174
Manda Bala (Send a Bullet),2007,0.507587
Forgetting Sarah Marshall,2008,15.106676
Sex and Death 101,2007,4.456694
Superhero Movie,2008,7.876483
Street Kings,2008,13.246795
The Visitor,2007,9.04083
Harold & Kumar Escape from Guantanamo Bay,2008,13.065315
99 francs,2007,8.204654
Private Property,2006,1.733661
Speed Racer,2008,7.134168
Gabriel,2007,3.840024
Diminished Capacity,2008,1.753039
Nathalie...,2003,1.213791
Chapter 27,2007,3.695319
The Thief Who Came to Dinner,1973,0.479557
The Forbidden Kingdom,2008,6.997601
Where in the World Is Osama Bin Laden?,2008,1.476045
The Life Before Her Eyes,2007,12.914737
"Puff, Puff, Pass",2006,5.419965
Pulp,1972,1.397348
Virgin Territory,2007,6.100498
Happy-Go-Lucky,2008,11.361898
Religulous,2008,9.045712
Outpost,2007,5.004215
Are You Scared?,2006,1.487765
Before Flying Back to Earth,2005,0.212159
Bernard and Doris,2006,1.333473
Son of Rambow,2007,7.391932
Super High Me,2007,11.320193
Black Friday,1940,1.1357
The Invisible Ray,1936,1.486415
Murders in the Rue Morgue,1932,2.522351
The Killer Elite,1975,1.3963
Tarzan Escapes,1936,1.610075
Tarzan Finds a Son!,1939,2.40912
Tarzan's Secret Treasure,1941,1.290506
Tarzan's New York Adventure,1942,4.17024
Viva Zapata!,1952,5.983838
Antares,2004,0.927134
Outsourced,2006,8.735319
Deception,2008,7.720729
Baby Mama,2008,10.901355
The Unknown Woman,2006,3.732055
Delirious,2006,4.297666
Klimt,2006,2.987019
Expelled: No Intelligence Allowed,2008,1.787297
Viva Cuba,2005,0.867439
Prom Night,2008,7.18216
The White Massai,2005,1.195186
Iron Man,2008,22.073099
Possessed,1999,0.529774
Made of Honor,2008,6.417385
Redbelt,2008,5.130795
Mister Lonely,2008,2.411188
Anamorph,2007,6.410775
"The Bread, My Sweet",2001,0.958152
Taken,2008,16.367481
Hero Wanted,2008,3.382052
Flight of the Red Balloon,2007,2.039973
The Fall,2008,15.855108
Stargate: The Ark of Truth,2008,9.218164
Walk All Over Me,2007,2.469353
Blind Dating,2006,3.691443
Meet Bill,2007,6.226054
An American Crime,2007,7.478007
What Happens in Vegas,2008,10.054226
White Night,2007,1.055376
American Pie Presents: Beta House,2007,7.777928
Numb,2007,2.445362
Bella,2006,1.654328
Fiorile,1993,1.087972
The Man Between,1953,5.291637
The Stars Look Down,1940,0.703699
The Unknown Soldier,2006,0.050234
a/k/a Tommy Chong,2006,1.921223
The Chronicles of Narnia: Prince Caspian,2008,12.490891
Reprise,2006,1.871718
The Window,1949,0.937987
The Ron Clark Story,2006,1.912009
Shelter,2007,7.72654
American Crude,2008,5.678168
Young @ Heart,2008,1.582832
"War, Inc.",2008,4.800426
The Year of the Wolf,2007,0.167646
The Girl Next Door,2007,4.763911
King Corn,2007,0.964027
Indiana Jones and the Kingdom of the Crystal Skull,2008,12.577266
How to Rob a Bank,2007,3.210918
Hey Hey It's Esther Blueburger,2008,0.481348
The Quiet American,1958,0.538973
Blonde and Blonder,2008,1.848167
Wesley Willis: The Daddy of Rock 'n' Roll,2003,0.002361
Patti Smith: Dream of Life,2008,1.4236
Day of the Outlaw,1959,1.317399
Nina's Heavenly Delights,2006,0.770878
Following Sean,2006,0.252168
One Hour with You,1932,1.406699
Lake of Fire,2006,0.91505
The Witnesses,2007,1.293938
The Oxford Murders,2008,5.97385
Shutter,2008,5.233421
The Grand,2007,2.393158
Sex and the City,2008,9.170332
The Strangers,2008,8.845536
Savage Grace,2007,5.225054
Bigger Stronger Faster*,2008,6.108182
All the Boys Love Mandy Lane,2008,9.935837
Memories of Matsuko,2006,3.175948
Allan Quatermain and the Temple of Skulls,2008,0.75143
Kung Fu Panda,2008,16.897541
What Would Jesus Buy?,2007,0.249382
Extreme Private Eros: Love Song 1974,1974,0.662784
The Emperor's Naked Army Marches On,1987,0.151224
Antonio das Mortes,1969,1.00529
Recount,2008,3.402014
Ex Drummer,2007,3.624061
The Art of Crying,2007,0.584156
Where the Sidewalk Ends,1950,2.984365
100 Rifles,1969,1.739815
Blood Alley,1955,6.460812
Chato's Land,1972,2.075823
Cold Sweat,1970,2.525934
The FBI Story,1959,1.380434
"Farewell, Friend",1968,2.014299
The Iron Mask,1929,0.351862
St. Ives,1976,6.264423
Villa Rides,1968,1.188777
The Wings of Eagles,1957,4.162219
Steamboat Round the Bend,1935,0.385059
The World Moves On,1934,0.090754
Pilgrimage,1933,0.178164
Lonelyhearts,1958,1.007012
The Andromeda Strain,2008,6.438995
Boat People,1982,0.294097
Wrong Move,1975,1.588197
Dust in the Wind,1986,0.000844
You Don't Mess with the Zohan,2008,13.116461
The Prefab People,1982,0.049377
The Promotion,2008,5.916489
When Did You Last See Your Father?,2007,1.040302
My Brother Is an Only Child,2007,4.391819
Stuck,2007,4.964839
July Rhapsody,2002,0.233491
Flesh Gordon,1974,3.062497
Telefon,1977,3.610412
The Lost World,1960,1.586734
The Mark of Zorro,1920,0.336801
The Protector,1985,7.106226
The Three Musketeers,1921,0.310953
Warlock,1959,12.089402
The Fiances,1963,0.320648
Il Posto,1961,0.412578
Chaos Theory,2008,7.303984
The Boys & Girls Guide to Getting Down,2007,0.412775
Boy A,2007,8.37404
Doctor Who,1996,5.147819
A Complete History of My Sexual Failures,2008,1.262727
The Warlords,2007,5.854764
Spiral,2007,2.034737
Hounddog,2007,2.356103
The Happening,2008,6.22229
The Incredible Hulk,2008,19.125537
Baghead,2008,1.74461
The Children of Huang Shi,2008,14.622493
Quill:  The Life of a Guide Dog,2004,0.807425
WALL·E,2008,16.088366
Wanted,2008,12.457896
Hancock,2008,11.017324
Boy Culture,2007,2.317528
Ten Minutes Older: The Trumpet,2002,1.134635
Angel Face,1952,10.156514
Huckleberry Finn,1974,0.773371
Tom Sawyer,1973,1.490174
Turn the River,2008,4.035308
Get Smart,2008,11.35779
Young People Fucking,2007,8.388793
Brick Lane,2007,0.834664
Surfwise,2007,0.400054
The Rape of Europa,2006,1.275477
St. Trinian's,2007,5.381183
The Penalty,1920,0.971225
